,epoch_count,loss_values,test_loss_values
594,595,1.5801785480107355e-07,1.8532835710516338e-08
595,596,1.521920296454482e-07,1.778147051822998e-08
596,597,1.4653652158358454e-07,1.7126149387536316e-08
597,598,1.409926397855088e-07,1.6391762613920946e-08
598,599,1.354816987486629e-07,1.5707337652770548e-08
599,600,1.3011570842991205e-07,1.506899494074787e-08
600,601,1.2486729872307478e-07,1.439912100664742e-08
601,602,1.19655339858582e-07,1.4101291689883055e-08
602,603,1.1589809645329296e-07,1.3579362523330474e-08
603,604,1.121568615758406e-07,1.3180640578980274e-08
604,605,1.0852355103452282e-07,1.2848371255813618e-08
605,606,1.0489785040590505e-07,1.2317712183573803e-08
606,607,1.0137465267234802e-07,1.2088761991435604e-08
607,608,9.785499344161508e-08,1.162116003428082e-08
608,609,9.445281534681271e-08,1.1262698329517207e-08
609,610,9.107971266075765e-08,1.0877557521382641e-08
610,611,8.779070981290715e-08,1.0537527295184645e-08
611,612,8.451519306618138e-08,9.989890692452263e-09
612,613,8.137094908988729e-08,9.656651478451295e-09
613,614,7.825186543186646e-08,9.107559151289024e-09
614,615,7.52099111878124e-08,8.622495606402936e-09
615,616,7.224153364404629e-08,8.321270783540058e-09
616,617,6.924341278136126e-08,7.78721531702331e-09
617,618,6.641570138299357e-08,7.509759036850028e-09
618,619,6.357504389598034e-08,7.067380458636308e-09
619,620,6.08419270520244e-08,7.084357545039666e-09
620,621,5.905873834421982e-08,6.917980854836969e-09
621,622,5.725278384716148e-08,6.814662167897723e-09
622,623,5.549073023303208e-08,6.643434691255834e-09
623,624,5.3800221166966367e-08,6.613360969964788e-09
624,625,5.204959663274167e-08,6.374224259531047e-09
625,626,5.0327951583994945e-08,6.190385093418627e-09
626,627,4.8776900740676865e-08,5.92505511320951e-09
627,628,4.7179465667568365e-08,5.681068060425787e-09
628,629,4.557399435611842e-08,5.466184838098798e-09
629,630,4.4027459011886094e-08,5.274099379448671e-09
630,631,4.253625007777373e-08,5.015075466019425e-09
631,632,4.099684147718108e-08,4.788550445056217e-09
632,633,3.9509391314140885e-08,4.551839349886677e-09
633,634,3.8064872143195316e-08,4.419416832490697e-09
634,635,3.661783409825148e-08,4.188526414594662e-09
635,636,3.526420400135066e-08,4.0958791913681125e-09
636,637,3.3886561112694835e-08,3.829579320324683e-09
637,638,3.2559366758277974e-08,3.6011140736036396e-09
638,639,3.119685132446648e-08,3.517198088331952e-09
639,640,2.996042525182929e-08,3.3246276842646694e-09
640,641,2.868613080408977e-08,3.126236602923882e-09
641,642,2.743763793944254e-08,3.0190374644689655e-09
642,643,2.6229344030070934e-08,2.832772905136949e-09
643,644,2.5061703823325843e-08,2.7532225388426923e-09
644,645,2.3932535953008482e-08,2.544644939206364e-09
645,646,2.279830546569883e-08,2.344313632107742e-09
646,647,2.1704607888750616e-08,2.35352981547976e-09
647,648,2.1170672326320528e-08,2.35352981547976e-09
648,649,2.0597783034759232e-08,2.3739026300262367e-09
649,650,2.0099440334320207e-08,2.393305109649191e-09
650,651,1.9595640665670544e-08,2.408827137756475e-09
651,652,1.9079623214679486e-08,2.3016279993015587e-09
652,653,1.855717890464348e-08,2.2458457316076874e-09
653,654,1.809121563667304e-08,2.2409951672131e-09
654,655,1.7579836253389658e-08,2.1701758168291008e-09
655,656,1.7090497905769553e-08,2.07316297462512e-09
656,657,1.6627231147481325e-08,1.9892469893534326e-09
657,658,1.6161934013325663e-08,1.9213379776061856e-09
658,659,1.5675354347877146e-08,1.928613935220369e-09
659,660,1.5223214688830922e-08,1.8301459236980122e-09
660,661,1.4781229573657129e-08,1.7549610653588843e-09
661,662,1.4319630814441098e-08,1.6919027290285271e-09
662,663,1.3870219639500192e-08,1.620598322205069e-09
663,664,1.3447880142791746e-08,1.550264139282831e-09
664,665,1.302942198577739e-08,1.5434732381081062e-09
665,666,1.2614874478344973e-08,1.477019506701538e-09
666,667,1.2208996480467249e-08,1.4013494809006488e-09
667,668,1.1798026555709384e-08,1.3542983401393371e-09
668,669,1.1412915945641089e-08,1.2795984272173655e-09
669,670,1.1026653368162442e-08,1.2189654841066044e-09
670,671,1.0637086766962511e-08,1.2150850325909346e-09
671,672,1.0253552673589184e-08,1.1617279360720545e-09
672,673,9.907914488849201e-09,1.0744164447018534e-09
673,674,9.518923427265236e-09,1.0457976706845784e-09
674,675,9.169586867585622e-09,9.788588828385514e-10
675,676,8.824373232130256e-09,9.841946146948999e-10
676,677,8.478219015728428e-09,9.38598532229662e-10
677,678,8.138128393397892e-09,8.905772785894328e-10
678,679,7.814833224983886e-09,8.241234916717133e-10
679,680,7.495752463171357e-09,7.74161956762498e-10
680,681,7.179945527013842e-09,7.072231134053197e-10
681,682,6.869353086358387e-09,6.592018042539394e-10
682,683,6.565581855966229e-09,6.645374805991366e-10
683,684,6.268874308545946e-09,6.247622419408572e-10
684,685,5.978260553263226e-09,5.869272845515638e-10
685,686,5.714446249527327e-09,5.553981163863853e-10
686,687,5.4426592122069906e-09,5.553981163863853e-10
687,688,5.1472550666176176e-09,5.165929906070232e-10
688,689,4.903510486542473e-09,4.734223568725326e-10
689,690,4.6540362674818425e-09,4.2782632991844594e-10
690,691,4.404349773778904e-09,3.9338679536093935e-10
691,692,4.172792333889674e-09,3.5894726080343275e-10
692,693,3.937930426189951e-09,3.5894726080343275e-10
693,694,3.700703743447775e-09,3.308135432256165e-10
694,695,3.4814853222542297e-09,3.4488040201452463e-10
695,696,3.2770610669530242e-09,3.070454168696557e-10
696,697,3.0558418018244993e-09,2.672701782113762e-10
697,698,2.8545099617360847e-09,2.2992027726154163e-10
698,699,2.670943466398512e-09,2.0033137648756139e-10
699,700,2.4814654775440204e-09,2.2603975635693274e-10
700,701,2.486134187407174e-09,2.672701782113762e-10
701,702,2.4828297195966798e-09,2.352559813623145e-10
702,703,2.3116628611319356e-09,2.6775526240641057e-10
703,704,2.3095103607317924e-09,2.6775526240641057e-10
704,705,2.3095103607317924e-09,2.6775526240641057e-10
705,706,2.3095103607317924e-09,2.6775526240641057e-10
706,707,2.3095103607317924e-09,2.6775526240641057e-10
707,708,2.3095103607317924e-09,2.6775526240641057e-10
708,709,2.3095103607317924e-09,2.6775526240641057e-10
709,710,2.3095103607317924e-09,2.6775526240641057e-10
710,711,2.3095103607317924e-09,2.6775526240641057e-10
711,712,2.3095103607317924e-09,2.6775526240641057e-10
712,713,2.3095103607317924e-09,2.6775526240641057e-10
713,714,2.3095103607317924e-09,2.6775526240641057e-10
714,715,2.3095103607317924e-09,2.6775526240641057e-10
715,716,2.3095103607317924e-09,2.6775526240641057e-10
716,717,2.3095103607317924e-09,2.6775526240641057e-10
717,718,2.3095103607317924e-09,2.6775526240641057e-10
718,719,2.3095103607317924e-09,2.6775526240641057e-10
719,720,2.3095103607317924e-09,2.6775526240641057e-10
720,721,2.3095103607317924e-09,2.6775526240641057e-10
721,722,2.3095103607317924e-09,2.6775526240641057e-10
722,723,2.3095103607317924e-09,2.6775526240641057e-10
723,724,2.3095103607317924e-09,2.6775526240641057e-10
724,725,2.3095103607317924e-09,2.6775526240641057e-10
725,726,2.3095103607317924e-09,2.6775526240641057e-10
726,727,2.3095103607317924e-09,2.6775526240641057e-10
727,728,2.3095103607317924e-09,2.6775526240641057e-10
728,729,2.3095103607317924e-09,2.6775526240641057e-10
729,730,2.3095103607317924e-09,2.6775526240641057e-10
730,731,2.3095103607317924e-09,2.6775526240641057e-10
731,732,2.3095103607317924e-09,2.6775526240641057e-10
732,733,2.3095103607317924e-09,2.6775526240641057e-10
733,734,2.3095103607317924e-09,2.6775526240641057e-10
734,735,2.3095103607317924e-09,2.6775526240641057e-10
735,736,2.3095103607317924e-09,2.6775526240641057e-10
736,737,2.3095103607317924e-09,2.6775526240641057e-10
737,738,2.3095103607317924e-09,2.6775526240641057e-10
738,739,2.3095103607317924e-09,2.6775526240641057e-10
739,740,2.3095103607317924e-09,2.6775526240641057e-10
740,741,2.3095103607317924e-09,2.6775526240641057e-10
741,742,2.3095103607317924e-09,2.6775526240641057e-10
742,743,2.3095103607317924e-09,2.6775526240641057e-10
743,744,2.3095103607317924e-09,2.6775526240641057e-10
744,745,2.3095103607317924e-09,2.6775526240641057e-10
745,746,2.3095103607317924e-09,2.6775526240641057e-10
746,747,2.3095103607317924e-09,2.6775526240641057e-10
747,748,2.3095103607317924e-09,2.6775526240641057e-10
748,749,2.3095103607317924e-09,2.6775526240641057e-10
749,750,2.3095103607317924e-09,2.6775526240641057e-10
750,751,2.3095103607317924e-09,2.6775526240641057e-10
751,752,2.3095103607317924e-09,2.6775526240641057e-10
752,753,2.3095103607317924e-09,2.6775526240641057e-10
753,754,2.3095103607317924e-09,2.6775526240641057e-10
754,755,2.3095103607317924e-09,2.6775526240641057e-10
755,756,2.3095103607317924e-09,2.6775526240641057e-10
756,757,2.3095103607317924e-09,2.6775526240641057e-10
757,758,2.3095103607317924e-09,2.6775526240641057e-10
758,759,2.3095103607317924e-09,2.6775526240641057e-10
759,760,2.3095103607317924e-09,2.6775526240641057e-10
760,761,2.3095103607317924e-09,2.6775526240641057e-10
761,762,2.3095103607317924e-09,2.6775526240641057e-10
762,763,2.3095103607317924e-09,2.6775526240641057e-10
763,764,2.3095103607317924e-09,2.6775526240641057e-10
764,765,2.3095103607317924e-09,2.6775526240641057e-10
765,766,2.3095103607317924e-09,2.6775526240641057e-10
766,767,2.3095103607317924e-09,2.6775526240641057e-10
767,768,2.3095103607317924e-09,2.6775526240641057e-10
768,769,2.3095103607317924e-09,2.6775526240641057e-10
769,770,2.3095103607317924e-09,2.6775526240641057e-10
770,771,2.3095103607317924e-09,2.6775526240641057e-10
771,772,2.3095103607317924e-09,2.6775526240641057e-10
772,773,2.3095103607317924e-09,2.6775526240641057e-10
773,774,2.3095103607317924e-09,2.6775526240641057e-10
774,775,2.3095103607317924e-09,2.6775526240641057e-10
775,776,2.3095103607317924e-09,2.6775526240641057e-10
776,777,2.3095103607317924e-09,2.6775526240641057e-10
777,778,2.3095103607317924e-09,2.6775526240641057e-10
778,779,2.3095103607317924e-09,2.6775526240641057e-10
779,780,2.3095103607317924e-09,2.6775526240641057e-10
780,781,2.3095103607317924e-09,2.6775526240641057e-10
781,782,2.3095103607317924e-09,2.6775526240641057e-10
782,783,2.3095103607317924e-09,2.6775526240641057e-10
783,784,2.3095103607317924e-09,2.6775526240641057e-10
784,785,2.3095103607317924e-09,2.6775526240641057e-10
785,786,2.3095103607317924e-09,2.6775526240641057e-10
786,787,2.3095103607317924e-09,2.6775526240641057e-10
787,788,2.3095103607317924e-09,2.6775526240641057e-10
788,789,2.3095103607317924e-09,2.6775526240641057e-10
789,790,2.3095103607317924e-09,2.6775526240641057e-10
790,791,2.3095103607317924e-09,2.6775526240641057e-10
791,792,2.3095103607317924e-09,2.6775526240641057e-10
792,793,2.3095103607317924e-09,2.6775526240641057e-10
793,794,2.3095103607317924e-09,2.6775526240641057e-10
794,795,2.3095103607317924e-09,2.6775526240641057e-10
795,796,2.3095103607317924e-09,2.6775526240641057e-10
796,797,2.3095103607317924e-09,2.6775526240641057e-10
797,798,2.3095103607317924e-09,2.6775526240641057e-10
798,799,2.3095103607317924e-09,2.6775526240641057e-10
799,800,2.3095103607317924e-09,2.6775526240641057e-10
800,801,2.3095103607317924e-09,2.6775526240641057e-10
801,802,2.3095103607317924e-09,2.6775526240641057e-10
802,803,2.3095103607317924e-09,2.6775526240641057e-10
803,804,2.3095103607317924e-09,2.6775526240641057e-10
804,805,2.3095103607317924e-09,2.6775526240641057e-10
805,806,2.3095103607317924e-09,2.6775526240641057e-10
806,807,2.3095103607317924e-09,2.6775526240641057e-10
807,808,2.3095103607317924e-09,2.6775526240641057e-10
808,809,2.3095103607317924e-09,2.6775526240641057e-10
809,810,2.3095103607317924e-09,2.6775526240641057e-10
810,811,2.3095103607317924e-09,2.6775526240641057e-10
811,812,2.3095103607317924e-09,2.6775526240641057e-10
812,813,2.3095103607317924e-09,2.6775526240641057e-10
813,814,2.3095103607317924e-09,2.6775526240641057e-10
814,815,2.3095103607317924e-09,2.6775526240641057e-10
815,816,2.3095103607317924e-09,2.6775526240641057e-10
816,817,2.3095103607317924e-09,2.6775526240641057e-10
817,818,2.3095103607317924e-09,2.6775526240641057e-10
818,819,2.3095103607317924e-09,2.6775526240641057e-10
819,820,2.3095103607317924e-09,2.6775526240641057e-10
820,821,2.3095103607317924e-09,2.6775526240641057e-10
821,822,2.3095103607317924e-09,2.6775526240641057e-10
822,823,2.3095103607317924e-09,2.6775526240641057e-10
823,824,2.3095103607317924e-09,2.6775526240641057e-10
824,825,2.3095103607317924e-09,2.6775526240641057e-10
825,826,2.3095103607317924e-09,2.6775526240641057e-10
826,827,2.3095103607317924e-09,2.6775526240641057e-10
827,828,2.3095103607317924e-09,2.6775526240641057e-10
828,829,2.3095103607317924e-09,2.6775526240641057e-10
829,830,2.3095103607317924e-09,2.6775526240641057e-10
830,831,2.3095103607317924e-09,2.6775526240641057e-10
831,832,2.3095103607317924e-09,2.6775526240641057e-10
832,833,2.3095103607317924e-09,2.6775526240641057e-10
833,834,2.3095103607317924e-09,2.6775526240641057e-10
834,835,2.3095103607317924e-09,2.6775526240641057e-10
835,836,2.3095103607317924e-09,2.6775526240641057e-10
836,837,2.3095103607317924e-09,2.6775526240641057e-10
837,838,2.3095103607317924e-09,2.6775526240641057e-10
838,839,2.3095103607317924e-09,2.6775526240641057e-10
839,840,2.3095103607317924e-09,2.6775526240641057e-10
840,841,2.3095103607317924e-09,2.6775526240641057e-10
841,842,2.3095103607317924e-09,2.6775526240641057e-10
842,843,2.3095103607317924e-09,2.6775526240641057e-10
843,844,2.3095103607317924e-09,2.6775526240641057e-10
844,845,2.3095103607317924e-09,2.6775526240641057e-10
845,846,2.3095103607317924e-09,2.6775526240641057e-10
846,847,2.3095103607317924e-09,2.6775526240641057e-10
847,848,2.3095103607317924e-09,2.6775526240641057e-10
848,849,2.3095103607317924e-09,2.6775526240641057e-10
849,850,2.3095103607317924e-09,2.6775526240641057e-10
850,851,2.3095103607317924e-09,2.6775526240641057e-10
851,852,2.3095103607317924e-09,2.6775526240641057e-10
852,853,2.3095103607317924e-09,2.6775526240641057e-10
853,854,2.3095103607317924e-09,2.6775526240641057e-10
854,855,2.3095103607317924e-09,2.6775526240641057e-10
855,856,2.3095103607317924e-09,2.6775526240641057e-10
856,857,2.3095103607317924e-09,2.6775526240641057e-10
857,858,2.3095103607317924e-09,2.6775526240641057e-10
858,859,2.3095103607317924e-09,2.6775526240641057e-10
859,860,2.3095103607317924e-09,2.6775526240641057e-10
860,861,2.3095103607317924e-09,2.6775526240641057e-10
861,862,2.3095103607317924e-09,2.6775526240641057e-10
862,863,2.3095103607317924e-09,2.6775526240641057e-10
863,864,2.3095103607317924e-09,2.6775526240641057e-10
864,865,2.3095103607317924e-09,2.6775526240641057e-10
865,866,2.3095103607317924e-09,2.6775526240641057e-10
866,867,2.3095103607317924e-09,2.6775526240641057e-10
867,868,2.3095103607317924e-09,2.6775526240641057e-10
868,869,2.3095103607317924e-09,2.6775526240641057e-10
869,870,2.3095103607317924e-09,2.6775526240641057e-10
870,871,2.3095103607317924e-09,2.6775526240641057e-10
871,872,2.3095103607317924e-09,2.6775526240641057e-10
872,873,2.3095103607317924e-09,2.6775526240641057e-10
873,874,2.3095103607317924e-09,2.6775526240641057e-10
874,875,2.3095103607317924e-09,2.6775526240641057e-10
875,876,2.3095103607317924e-09,2.6775526240641057e-10
876,877,2.3095103607317924e-09,2.6775526240641057e-10
877,878,2.3095103607317924e-09,2.6775526240641057e-10
878,879,2.3095103607317924e-09,2.6775526240641057e-10
879,880,2.3095103607317924e-09,2.6775526240641057e-10
880,881,2.3095103607317924e-09,2.6775526240641057e-10
881,882,2.3095103607317924e-09,2.6775526240641057e-10
882,883,2.3095103607317924e-09,2.6775526240641057e-10
883,884,2.3095103607317924e-09,2.6775526240641057e-10
884,885,2.3095103607317924e-09,2.6775526240641057e-10
885,886,2.3095103607317924e-09,2.6775526240641057e-10
886,887,2.3095103607317924e-09,2.6775526240641057e-10
887,888,2.3095103607317924e-09,2.6775526240641057e-10
888,889,2.3095103607317924e-09,2.6775526240641057e-10
889,890,2.3095103607317924e-09,2.6775526240641057e-10
890,891,2.3095103607317924e-09,2.6775526240641057e-10
891,892,2.3095103607317924e-09,2.6775526240641057e-10
892,893,2.3095103607317924e-09,2.6775526240641057e-10
893,894,2.3095103607317924e-09,2.6775526240641057e-10
894,895,2.3095103607317924e-09,2.6775526240641057e-10
895,896,2.3095103607317924e-09,2.6775526240641057e-10
896,897,2.3095103607317924e-09,2.6775526240641057e-10
897,898,2.3095103607317924e-09,2.6775526240641057e-10
898,899,2.3095103607317924e-09,2.6775526240641057e-10
899,900,2.3095103607317924e-09,2.6775526240641057e-10
900,901,2.3095103607317924e-09,2.6775526240641057e-10
901,902,2.3095103607317924e-09,2.6775526240641057e-10
902,903,2.3095103607317924e-09,2.6775526240641057e-10
903,904,2.3095103607317924e-09,2.6775526240641057e-10
904,905,2.3095103607317924e-09,2.6775526240641057e-10
905,906,2.3095103607317924e-09,2.6775526240641057e-10
906,907,2.3095103607317924e-09,2.6775526240641057e-10
907,908,2.3095103607317924e-09,2.6775526240641057e-10
908,909,2.3095103607317924e-09,2.6775526240641057e-10
909,910,2.3095103607317924e-09,2.6775526240641057e-10
910,911,2.3095103607317924e-09,2.6775526240641057e-10
911,912,2.3095103607317924e-09,2.6775526240641057e-10
912,913,2.3095103607317924e-09,2.6775526240641057e-10
913,914,2.3095103607317924e-09,2.6775526240641057e-10
914,915,2.3095103607317924e-09,2.6775526240641057e-10
915,916,2.3095103607317924e-09,2.6775526240641057e-10
916,917,2.3095103607317924e-09,2.6775526240641057e-10
917,918,2.3095103607317924e-09,2.6775526240641057e-10
918,919,2.3095103607317924e-09,2.6775526240641057e-10
919,920,2.3095103607317924e-09,2.6775526240641057e-10
920,921,2.3095103607317924e-09,2.6775526240641057e-10
921,922,2.3095103607317924e-09,2.6775526240641057e-10
922,923,2.3095103607317924e-09,2.6775526240641057e-10
923,924,2.3095103607317924e-09,2.6775526240641057e-10
924,925,2.3095103607317924e-09,2.6775526240641057e-10
925,926,2.3095103607317924e-09,2.6775526240641057e-10
926,927,2.3095103607317924e-09,2.6775526240641057e-10
927,928,2.3095103607317924e-09,2.6775526240641057e-10
928,929,2.3095103607317924e-09,2.6775526240641057e-10
929,930,2.3095103607317924e-09,2.6775526240641057e-10
930,931,2.3095103607317924e-09,2.6775526240641057e-10
931,932,2.3095103607317924e-09,2.6775526240641057e-10
932,933,2.3095103607317924e-09,2.6775526240641057e-10
933,934,2.3095103607317924e-09,2.6775526240641057e-10
934,935,2.3095103607317924e-09,2.6775526240641057e-10
935,936,2.3095103607317924e-09,2.6775526240641057e-10
936,937,2.3095103607317924e-09,2.6775526240641057e-10
937,938,2.3095103607317924e-09,2.6775526240641057e-10
938,939,2.3095103607317924e-09,2.6775526240641057e-10
939,940,2.3095103607317924e-09,2.6775526240641057e-10
940,941,2.3095103607317924e-09,2.6775526240641057e-10
941,942,2.3095103607317924e-09,2.6775526240641057e-10
942,943,2.3095103607317924e-09,2.6775526240641057e-10
943,944,2.3095103607317924e-09,2.6775526240641057e-10
944,945,2.3095103607317924e-09,2.6775526240641057e-10
945,946,2.3095103607317924e-09,2.6775526240641057e-10
946,947,2.3095103607317924e-09,2.6775526240641057e-10
947,948,2.3095103607317924e-09,2.6775526240641057e-10
948,949,2.3095103607317924e-09,2.6775526240641057e-10
949,950,2.3095103607317924e-09,2.6775526240641057e-10
950,951,2.3095103607317924e-09,2.6775526240641057e-10
951,952,2.3095103607317924e-09,2.6775526240641057e-10
952,953,2.3095103607317924e-09,2.6775526240641057e-10
953,954,2.3095103607317924e-09,2.6775526240641057e-10
954,955,2.3095103607317924e-09,2.6775526240641057e-10
955,956,2.3095103607317924e-09,2.6775526240641057e-10
956,957,2.3095103607317924e-09,2.6775526240641057e-10
957,958,2.3095103607317924e-09,2.6775526240641057e-10
958,959,2.3095103607317924e-09,2.6775526240641057e-10
959,960,2.3095103607317924e-09,2.6775526240641057e-10
960,961,2.3095103607317924e-09,2.6775526240641057e-10
961,962,2.3095103607317924e-09,2.6775526240641057e-10
962,963,2.3095103607317924e-09,2.6775526240641057e-10
963,964,2.3095103607317924e-09,2.6775526240641057e-10
964,965,2.3095103607317924e-09,2.6775526240641057e-10
965,966,2.3095103607317924e-09,2.6775526240641057e-10
966,967,2.3095103607317924e-09,2.6775526240641057e-10
967,968,2.3095103607317924e-09,2.6775526240641057e-10
968,969,2.3095103607317924e-09,2.6775526240641057e-10
969,970,2.3095103607317924e-09,2.6775526240641057e-10
970,971,2.3095103607317924e-09,2.6775526240641057e-10
971,972,2.3095103607317924e-09,2.6775526240641057e-10
972,973,2.3095103607317924e-09,2.6775526240641057e-10
973,974,2.3095103607317924e-09,2.6775526240641057e-10
974,975,2.3095103607317924e-09,2.6775526240641057e-10
975,976,2.3095103607317924e-09,2.6775526240641057e-10
976,977,2.3095103607317924e-09,2.6775526240641057e-10
977,978,2.3095103607317924e-09,2.6775526240641057e-10
978,979,2.3095103607317924e-09,2.6775526240641057e-10
979,980,2.3095103607317924e-09,2.6775526240641057e-10
980,981,2.3095103607317924e-09,2.6775526240641057e-10
981,982,2.3095103607317924e-09,2.6775526240641057e-10
982,983,2.3095103607317924e-09,2.6775526240641057e-10
983,984,2.3095103607317924e-09,2.6775526240641057e-10
984,985,2.3095103607317924e-09,2.6775526240641057e-10
985,986,2.3095103607317924e-09,2.6775526240641057e-10
986,987,2.3095103607317924e-09,2.6775526240641057e-10
987,988,2.3095103607317924e-09,2.6775526240641057e-10
988,989,2.3095103607317924e-09,2.6775526240641057e-10
989,990,2.3095103607317924e-09,2.6775526240641057e-10
990,991,2.3095103607317924e-09,2.6775526240641057e-10
991,992,2.3095103607317924e-09,2.6775526240641057e-10
992,993,2.3095103607317924e-09,2.6775526240641057e-10
993,994,2.3095103607317924e-09,2.6775526240641057e-10
994,995,2.3095103607317924e-09,2.6775526240641057e-10
995,996,2.3095103607317924e-09,2.6775526240641057e-10
996,997,2.3095103607317924e-09,2.6775526240641057e-10
997,998,2.3095103607317924e-09,2.6775526240641057e-10
998,999,2.3095103607317924e-09,2.6775526240641057e-10
999,1000,2.3095103607317924e-09,2.6775526240641057e-10
